"","X","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k","Feature1","Feature2","Feature3","Feature4","Feature5","Feature6","Feature7","DeltaAICc","cat_type","area"
"330",106,"water.agric.beach.scrub.fixed",16518.7915016443,16519.982991006,0.000617857638450334,105.759,0.000235644175808609,-8252.39575082214,1.13107021227543,0,0,7,1,1019.05767774385,2500,1984.08284544914,48.456296919137,18.3326734691464,NA,10.782027060799,"MC","teryde"
"331",107,"urban.water.agric.scrub.fixed",16518.8652708326,16520.0567601943,0.00065167254669397,105.777,0.000327254641734127,-8252.4326354163,1.13107786902521,0,0,7,1,156.251073840837,321.480314137136,1738.71708124987,2500,18.2793910192631,NA,10.8557962490995,"MC","teryde"
"332",108,"urban.water.agric.beach.scrub",16518.9242543348,16520.1157436965,0.000634631219780438,106.831,0.000334049485531283,-8252.4621271674,1.13108293689204,0,0,7,1,159.322342782992,883.983962352428,1215.07405972476,3.72045879047982,2500,NA,10.9147797512996,"MC","teryde"
"333",109,"water.agric.beach.scrub.opend",16518.8759995575,16520.0674889192,0.000564005966457887,106.984,0.000176620261515504,-8252.43799977874,1.13108599685127,0,0,7,1.96484121620551,2122.63102673456,2500,982.576663869781,36.8606403020694,1,NA,10.8665249740006,"MC","teryde"
"334",110,"urban.water.beach.scrub.fixed",16518.9216861268,16520.1131754885,0.000601680001768365,107.011,0.00026036627053305,-8252.46084306341,1.13108675759525,0,0,7,1.94428395231125,181.448973943479,544.153088931591,1,2500,172.183602227071,NA,10.9122115432983,"MC","teryde"
"335",111,"urban.water.agric.scrub.opend",16518.9067908066,16520.0982801683,0.000589986895842001,107.337,0.000219324091124893,-8252.4533954033,1.13108124934982,0,0,7,1,153.103327685506,326.522507456418,2321.55544187777,2500,123.70247362981,NA,10.8973162230977,"MC","teryde"
"336",112,"urban.water.beach.fixed.opend",16518.9006171119,16520.0921064736,0.000590167377774196,107.382,9.69018770279917e-05,-8252.45030855596,1.1310790213682,0,0,7,2.26562693925598,1754.39540796595,2500,1,2046.91104712943,1557.72737366564,NA,10.8911425283986,"MC","teryde"
"337",113,"agric.beach.scrub.fixed.opend",16519.0429119612,16520.2344013229,0.000582778706943677,108.088,0.000276948233418864,-8252.5214559806,1.13109138461218,0,0,7,1,1403.2135339608,1019.99761616121,2500,1514.20395099979,2.05014061559996,NA,11.0334373777005,"MC","teryde"
"338",114,"water.agric.scrub.fixed.opend",16519.0630558586,16520.2545452203,0.000572889476183216,108.726,0.000260055424307779,-8252.5315279293,1.13109434674637,0,0,7,1,2500,1068.39048268067,1438.49148941043,946.568839287869,4.81573169709463,NA,11.0535812751004,"MC","teryde"
"339",115,"urban.water.agric.beach.opend",16519.0145880916,16520.2060774533,0.000521239980241378,108.778,0.000124408242403268,-8252.50729404582,1.13110224912047,0,0,7,2.05820089575536,2.53602299727436,1577.67828553761,2500,1736.67414832371,1,NA,11.0051135080976,"MC","teryde"
"340",116,"urban.agric.beach.scrub.opend",16519.0254792294,16520.2169685911,0.000536832320888088,109.197,0.000178398836914573,-8252.5127396147,1.13109440470363,0,0,7,0.999999999999545,143.566640202842,1985.38876279212,6.86868578117537,2500,142.194919007583,NA,11.0160046458986,"MC","teryde"
"341",117,"urban.water.agric.beach.fixed",16519.0805841456,16520.2720735073,0.000505362150349087,109.45,0.000101435709771969,-8252.54029207281,1.13110906209809,0,0,7,1,1.30515965607401,2349.64019540537,2500,2442.34972845727,4.68861660255288,NA,11.0711095621009,"MC","teryde"
"342",118,"water.beach.scrub.fixed.opend",16519.113229199,16520.3047185607,0.000553860231289306,109.558,0.000280879378619881,-8252.55661459949,1.13110066251386,0,0,7,1,2170.74556512448,1299.85943074677,2500,1056.35127187257,1.78817562360518,NA,11.1037546154985,"MC","teryde"
"343",119,"water.agric.beach.fixed.opend",16519.1481465682,16520.3396359299,0.000488062292068906,110.623,9.53490134870519e-05,-8252.57407328412,1.13111402968589,0,0,7,1,2500,1374.94294327439,2383.95051878347,38.003734463457,1.02721115605027,NA,11.1386719846996,"MC","teryde"
"344",120,"urban.water.agric.scrub.fixed.opend",16519.6827905294,16521.2311776261,0.000454207842530447,112.312,0.000261065047148257,-8251.84139526469,1.13095095567597,0,0,8,1,1488.44130876655,2500,2243.68165599501,1872.60502466496,1870.10998090579,1610.97234886169,12.0302136809005,"MC","teryde"
"345",121,"urban.water.beach.scrub.opend",16519.6286860474,16520.8201754091,0.000425574732321157,113.257,0.000110754752001382,-8252.81434302369,1.13115782580156,0,0,7,1.53616495432061,6.35357548859201,2500,878.113022485172,1,162.038222331659,NA,11.619211463898,"MC","teryde"
"346",122,"urban.agric.beach.scrub.fixed.opend",16519.8601817039,16521.4085688007,0.000377151746005243,114.526,0.000263353076813996,-8251.93009085197,1.13097288971872,0,0,8,1.13334706843807,1128.76791222283,2500,1,2028.52063983784,1160.7875484585,760.395917524922,12.2076048554991,"MC","teryde"
"347",123,"urban.water.beach.scrub.fixed.opend",16520.4666052438,16522.0149923405,0.000237926495105705,119.871,0.00022505648531117,-8252.23330262189,1.13103625645405,0,0,8,1.82903920586614,293.527422176005,2500,1,2414.92273626036,1013.77895989552,221.167899173626,12.8140283952998,"MC","teryde"
"348",124,"urban.water.agric.beach.fixed.opend",16520.6005016781,16522.1488887748,0.000223250336845544,120.076,0.000122115830867319,-8252.30025083904,1.13104679186913,0,0,8,1.68110154373107,2500,56.2440614669613,583.342091995753,1,2405.14278467558,2142.25085593727,12.9479248295975,"MC","teryde"
"349",125,"urban.water.agric.beach.scrub.fixed",16520.8436118787,16522.3919989755,0.000200432175879331,121.261,0.000330737090349986,-8252.42180593937,1.13107664455679,0,0,8,2.38396196325266,137.538251114212,2388.71787610586,1823.1474288187,1,2500,23.9888174229268,13.1910350303006,"MC","teryde"
"350",126,"water.agric.beach.scrub.fixed.opend",16520.9537354024,16522.5021224992,0.000183112091569259,122.054,0.000260898325285562,-8252.47686770121,1.13108316018973,0,0,8,1,2500,1950.7312735534,458.128556672017,198.633033308915,111.471822316156,2.19749288707635,13.3011585540007,"MC","teryde"
"351",127,"urban.water.agric.beach.scrub.fixed.opend",16521.0239115235,16522.5722986203,0.000179723373485926,122.444,0.000261050673491348,-8252.51195576175,1.13109032584474,0,0,8,1,1290.65164330166,1189.28887282056,2500,530.328678438178,372.170004188671,2.13430605865506,13.3713346750992,"MC","teryde"
"352",128,"urban.water.agric.beach.scrub.opend",16521.1769367575,16522.7253238542,0.000150636290756214,123.415,0.000156918050041105,-8252.58846837873,1.13111212106577,0,0,8,1,152.338813760929,19.1995463185117,1806.16434325854,1671.92595031659,2500,119.005555350358,13.524359908999,"MC","teryde"
