"","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k"
"49","opend.beach.water",9935.84227909133,9936.67561242466,0.00497007846565111,49.361,0.00125242111614315,-4962.92113954566,1.17502479103538,0,0,5
"50","fixed.water.urban",9935.93252251512,9936.76585584846,0.00393818742383896,49.903,0.000263382738699519,-4962.96626125756,1.17504507649693,0,0,5
"51","opend.scrub.urban",9935.90674711184,9936.74008044517,0.00455325142378163,50.176,0.00110381913149583,-4962.95337355592,1.17500471239893,0,0,5
"52","opend.scrub.agric",9935.92431394674,9936.75764728007,0.00465727919686966,50.946,0.00106613110197267,-4962.96215697337,1.17505174835187,0,0,5
"53","fixed.scrub.water",9936.24192642941,9937.07525976275,0.00495268000037526,54.434,0.00279747777478179,-4963.12096321471,1.17516042351568,0,0,5
"54","fixed.scrub.agric",9936.38037062131,9937.21370395465,0.0046820785445539,56.75,0.00219346056561418,-4963.19018531066,1.17518787330768,0,0,5
"55","beach.agric.water",9936.37492699078,9937.20826032411,0.00320951695210313,57.492,0.000193300462403574,-4963.18746349539,1.1751320763708,0,0,5
"56","scrub.beach.agric",9936.37492732213,9937.20826065546,0.00320951649377278,57.96,0.000193300390577414,-4963.18746366106,1.17513207644657,0,0,5
"57","beach.water.urban",9936.37554765508,9937.20888098842,0.00320882769124228,58.013,0.000193188502909257,-4963.18777382754,1.17513220680328,0,0,5
"58","scrub.beach.urban",9936.37669658347,9937.2100299168,0.00320804071758475,58.263,0.000194196701731139,-4963.18834829173,1.17513208982144,0,0,5
"59","scrub.water.urban",9936.38108184593,9937.21441517927,0.00321266578524747,58.572,0.000189810043104493,-4963.19054092297,1.17513454051098,0,0,5
"60","beach.agric.urban",9936.38871679891,9937.22205013224,0.00319976069978689,59.049,0.00019145994814516,-4963.19435839945,1.17513438464889,0,0,5
"61","scrub.beach.water",9936.38965114595,9937.22298447928,0.00319061177430456,59.086,0.00019080573960765,-4963.19482557297,1.17513522892342,0,0,5
"62","opend.scrub.beach.water.urban",9936.114052589,9937.714052589,0.00453060895446374,59.368,0.00131465001308479,-4961.0570262945,1.17430884846307,0,0,7
"63","scrub.agric.water",9936.38965132338,9937.22298465672,0.00319061153405301,59.494,0.000190805696404109,-4963.19482566169,1.17513522896774,0,0,5
"64","agric.water.urban",9936.38988857016,9937.22322190349,0.00319032464613129,59.6,0.00019076806518667,-4963.19494428508,1.17513527566846,0,0,5
"65","scrub.agric.urban",9936.42023780015,9937.25357113348,0.00315996923391123,59.858,0.000191244909712545,-4963.21011890008,1.17514017685153,0,0,5
"66","fixed.scrub.beach.water",9936.36770301689,9937.55080160844,0.00288931966750024,59.993,0.000657526663695508,-4962.18385150845,1.17474343494354,0,0,6
"67","opend.fixed.scrub.water.urban",9936.16021301872,9937.76021301872,0.00433849109440567,60.13,0.00128326492449296,-4961.08010650936,1.17432085167758,0,0,7
"68","opend.scrub.agric.water.urban",9936.16626897028,9937.76626897028,0.00431567604392494,60.527,0.00128385498146874,-4961.08313448514,1.17432193610683,0,0,7
"69","fixed.beach.agric.water",9936.46266569297,9937.64576428452,0.00263469153473954,61.203,0.00070471439487516,-4962.23133284649,1.17476374230966,0,0,6
"70","opend.fixed.scrub.water",9936.59322216141,9937.77632075296,0.00272865868343168,61.875,0.000977308917363781,-4962.29661108071,1.17479000213686,0,0,6
"71","fixed.scrub.beach",9936.50740802728,9937.34074136062,0.00303261020803411,62.903,0.000173083043576046,-4963.25370401364,1.17516112120064,0,0,5
"72","opend.fixed.beach.water",9936.90060571916,9938.08370431071,0.00203624171646119,67.697,0.000769661534189788,-4962.45030285958,1.17483921730169,0,0,6
"73","opend.fixed.scrub.agric",9936.89004775602,9938.07314634757,0.00203827048004574,67.859,0.000641546305020801,-4962.44502387801,1.17483866147652,0,0,6
"74","opend.scrub.beach.water",9937.30821056007,9938.49130915162,0.0018183965842642,73.695,0.000751029036200208,-4962.65410528003,1.17493054462397,0,0,6
"75","opend.fixed.beach.agric",9937.40915143538,9938.59225002693,0.00180305145544837,73.929,0.0013028167603499,-4962.70457571769,1.17493289057929,0,0,6
"76","opend.scrub.agric.water",9937.46148130875,9938.6445799003,0.00169118179457166,76.887,0.000768544479254931,-4962.73074065437,1.17496302912865,0,0,6
"77","opend.fixed.agric.water",9937.62159095014,9938.80468954169,0.0015989255326275,78.344,0.00115164574953182,-4962.81079547507,1.17497719239857,0,0,6
"78","opend.beach.water.urban",9937.66764296392,9938.85074155547,0.00148785350877244,79.042,0.000927207287458934,-4962.83382148196,1.17495150964233,0,0,6
"79","opend.fixed.scrub.urban",9937.65528260482,9938.83838119637,0.00153682537117677,79.291,0.000587740169605277,-4962.82764130241,1.17500683403678,0,0,6
"80","opend.beach.agric.urban",9937.72880861746,9938.91190720901,0.00161786076145278,79.667,0.00129805141248844,-4962.86440430873,1.17499876600382,0,0,6
"81","opend.beach.agric.water",9937.71745989226,9938.90055848381,0.00159017468544067,79.743,0.00122733163734749,-4962.85872994613,1.17499761539884,0,0,6
"82","opend.scrub.agric.urban",9937.66791047562,9938.85100906717,0.00152236364292596,80.129,0.000584956463173558,-4962.83395523781,1.17500901112275,0,0,6
"83","opend.fixed.agric.urban",9937.79206819464,9938.97516678619,0.00148653703625748,80.851,0.00106083508819384,-4962.89603409732,1.17497419389093,0,0,6
"84","opend.scrub.beach.agric",9937.78263777994,9938.96573637149,0.00156722972027199,81.361,0.00124936481677226,-4962.89131888997,1.17501189599195,0,0,6
"85","opend.scrub.beach.urban",9937.78633429388,9938.96943288543,0.00156791783201959,81.384,0.00125920477400998,-4962.89316714694,1.17501041144172,0,0,6
"86","opend.fixed.beach.urban",9937.83608316885,9939.0191817604,0.00147242248765893,81.4,0.000981526735754998,-4962.91804158443,1.17498222867002,0,0,6
"87","fixed.beach.water.urban",9937.85569066731,9939.03878925886,0.00127141353532424,82.185,0.000280049939345367,-4962.92784533366,1.17502903158568,0,0,6
"88","opend.agric.water.urban",9937.8623533158,9939.04545190734,0.00147986300908039,82.488,0.00111135618208008,-4962.9311766579,1.17498737533641,0,0,6
"89","opend.fixed.water.urban",9937.87770728073,9939.06080587228,0.00145964660601739,82.64,0.000989842382709075,-4962.93885364036,1.17498981991277,0,0,6
"90","opend.fixed.scrub.beach",9937.89177358714,9939.07487217869,0.00149962279560019,83.729,0.00123992185948525,-4962.94588679357,1.17503683631698,0,0,6
"91","fixed.scrub.agric.water",9938.16243083119,9939.34552942274,0.00158501205872188,83.807,0.00317414322877875,-4963.08121541559,1.17514414993089,0,0,6
"92","opend.scrub.beach.agric.water.urban",9938.12652603059,9940.21348255233,0.0012924904530144,86.696,0.00131780055146237,-4961.0632630153,1.17431097050274,0,0,8
"93","fixed.scrub.beach.agric",9938.40141136172,9939.58450995327,0.00144541637029492,87.119,0.00208009631213659,-4963.20070568086,1.17519594894289,0,0,6
"94","opend.fixed.scrub.agric.water.urban",9938.15034430415,9940.23730082589,0.00127014111848624,87.316,0.00129982942548741,-4961.07517215207,1.1743173107586,0,0,8
"95","opend.fixed.scrub.beach.water.urban",9938.15165640624,9940.23861292798,0.00126869096548683,87.499,0.00130877850119808,-4961.07582820312,1.17431695987882,0,0,8
"96","fixed.agric.water.urban",9938.23497737185,9939.4180759634,0.0010820144843504,87.97,0.000220069261821116,-4963.11748868593,1.17510276753103,0,0,6
"97","fixed.beach.agric.urban",9938.29940262131,9939.48250121286,0.0010628207697881,89.491,0.000213634881814234,-4963.14970131066,1.17511523520402,0,0,6
"98","scrub.beach.agric.urban",9938.37047835118,9939.55357694273,0.000993529862168756,90.758,0.000195014958152438,-4963.18523917559,1.1751308049121,0,0,6
"99","scrub.beach.agric.water",9938.38965118073,9939.57274977227,0.000985437113025887,91.311,0.000190805732011616,-4963.19482559036,1.17513522893343,0,0,6
"100","beach.agric.water.urban",9938.389660586,9939.57275917755,0.000985433600867836,91.51,0.000190804244859458,-4963.194830293,1.17513523078076,0,0,6
"101","scrub.beach.water.urban",9938.42313952908,9939.60623812063,0.000978605755268211,91.996,0.000184312599493472,-4963.21156976454,1.17514304718743,0,0,6
"102","scrub.agric.water.urban",9938.4246011164,9939.60769970795,0.000980230745480102,92.004,0.00018486445852981,-4963.2123005582,1.1751430255574,0,0,6
"103","opend.fixed.scrub.agric.water",9938.67287368853,9940.27287368853,0.000768620794241833,95.097,0.000749991050925461,-4962.33643684426,1.17480836572696,0,0,7
"104","opend.fixed.beach.agric.water",9938.6547146849,9940.2547146849,0.000690255261336344,95.108,0.000739912882230942,-4962.32735734245,1.17479714015375,0,0,7
"105","fixed.scrub.water.urban",9938.71552883251,9939.89862742406,0.000916039114177074,95.257,0.000212087619392528,-4963.35776441626,1.17520502707556,0,0,6
"106","fixed.scrub.agric.urban",9938.78200351935,9939.9651021109,0.00088236122970529,96.606,0.00014892445254663,-4963.39100175967,1.1752172025217,0,0,6
"107","fixed.scrub.beach.urban",9938.82851943226,9940.01161802381,0.00083812658570638,97.713,0.000279394954978954,-4963.41425971613,1.17520657174722,0,0,6
"108","opend.fixed.scrub.beach.water",9938.99291687721,9940.59291687721,0.000618280353246227,99.215,0.000451686037061064,-4962.4964584386,1.17487812523015,0,0,7
"109","opend.fixed.scrub.beach.agric",9939.51413116832,9941.11413116832,0.00047424777932889,105.206,0.000955759632773215,-4962.75706558416,1.1749578852793,0,0,7
"110","opend.scrub.beach.agric.water",9939.54984919022,9941.14984919022,0.000497721968355556,105.517,0.000843842749557135,-4962.77492459511,1.1749824770916,0,0,7
"111","opend.fixed.beach.water.urban",9939.55597197405,9941.15597197405,0.000450920795420116,105.703,0.000828721926038636,-4962.77798598702,1.1749365005652,0,0,7
"112","opend.beach.agric.water.urban",9939.71160087847,9941.31160087847,0.000446198538176236,106.764,0.00100105887577028,-4962.85580043923,1.17495834254146,0,0,7
"113","opend.scrub.beach.agric.urban",9939.76164835755,9941.36164835756,0.000420328106636641,108,0.000908091420228811,-4962.88082417878,1.17497873514517,0,0,7
"114","opend.fixed.agric.water.urban",9939.854057763,9941.454057763,0.000443513199339612,108.066,0.00111490104350748,-4962.9270288815,1.17498567738816,0,0,7
"115","opend.fixed.beach.agric.urban",9939.88465037609,9941.48465037609,0.000434536110507095,108.548,0.00100821732841003,-4962.94232518805,1.17499166588973,0,0,7
"116","fixed.scrub.beach.agric.water",9940.26384014683,9941.86384014683,0.000480941786579448,108.581,0.00215311488898039,-4963.13192007341,1.17522107758918,0,0,7
"117","opend.fixed.scrub.beach.urban",9939.88140910951,9941.48140910951,0.000424842280558846,108.761,0.000996258010387902,-4962.94070455476,1.17499487914998,0,0,7
"118","opend.fixed.scrub.agric.urban",9939.99959000827,9941.59959000827,0.000377291709720213,110.852,0.000717903225730935,-4962.99979500413,1.17502967748295,0,0,7
"119","scrub.beach.agric.water.urban",9940.38499027463,9941.98499027463,0.000295978978951472,113.677,0.000189326850381669,-4963.19249513731,1.17513532763849,0,0,7
"120","fixed.beach.agric.water.urban",9940.67584092121,9942.27584092121,0.000291030761381761,115.049,0.000176226345436978,-4963.33792046061,1.17519171713016,0,0,7
"121","fixed.scrub.beach.water.urban",9940.71598837415,9942.31598837415,0.000273530704219266,115.497,0.000212050188403746,-4963.35799418707,1.17520512218022,0,0,7
"122","fixed.scrub.agric.water.urban",9940.71616489171,9942.31616489171,0.000273447525664402,115.553,0.000211628147682296,-4963.35808244586,1.17520516748158,0,0,7
"123","fixed.scrub.beach.agric.urban",9940.93522487228,9942.53522487228,0.000256932090166508,117.235,0.00016491511177065,-4963.46761243614,1.17524748668879,0,0,7
"124","opend.fixed.scrub.beach.agric.water",9941.50577480657,9943.59273132831,0.000159696655533781,119.273,0.00132039499456284,-4962.75288740328,1.17496751539467,0,0,8
"125","opend.fixed.scrub.beach.agric.urban",9941.86024964093,9943.94720616267,0.000126561819579285,121.506,0.00105295152855614,-4962.93012482046,1.17498757228756,0,0,8
"126","opend.fixed.beach.agric.water.urban",9941.87458148533,9943.96153800707,0.000125997587290982,121.654,0.000990261156933498,-4962.93729074266,1.17498927912343,0,0,8
"127","fixed.scrub.beach.agric.water.urban",9942.71520243737,9944.80215895911,7.89103928147246e-05,124.106,0.000212182912383203,-4963.35760121869,1.17520495520828,0,0,8
"128","opend.fixed.scrub.beach.agric.water.urban",9942.71670895208,9944.80366547382,7.88592331797954e-05,124.362,0.000211981452868056,-4963.35835447604,1.17520525224202,0,0,8
