"","surface","avg.AIC","avg.AICc","avg.weight","avg.rank","avg.R2m","avg.LL","avg.RMSE","n","Percent.top","k"
"49","urban.agric.fixed",16515.017729714,16515.642729714,0.00512353167838872,45.051,0.000103948336575747,-8252.50886485698,1.1311017173279,0,0,5
"50","beach.scrub.fixed",16515.0326701416,16515.6576701416,0.0051066789804645,45.066,0.000210700045358032,-8252.51633507082,1.13110000475526,0,0,5
"51","urban.water.fixed",16515.0155614953,16515.6405614953,0.00514993338323124,45.22,0.000100024891373049,-8252.50778074766,1.13109972028896,0,0,5
"52","beach.fixed.opend",16515.0433584483,16515.6683584483,0.00503286626123818,46.28,0.000118272880020676,-8252.52167922417,1.13110514718123,0,0,5
"53","urban.agric.beach",16515.0556762047,16515.6806762047,0.00504016890231717,46.366,9.44515245876051e-05,-8252.52783810234,1.1311023165328,0,0,5
"54","urban.beach.opend",16515.0753014585,16515.7003014585,0.00496600284752527,46.614,0.000114429742701136,-8252.53765072924,1.13110976359767,0,0,5
"55","water.beach.fixed",16515.0710342373,16515.6960342373,0.00497668887695622,46.808,9.98889101571168e-05,-8252.53551711865,1.13110883885763,0,0,5
"56","water.agric.beach",16515.079751824,16515.704751824,0.00495608686031974,47.04,9.86769483006133e-05,-8252.53987591201,1.13111014937643,0,0,5
"57","scrub.fixed.opend",16515.1623194706,16515.7873194706,0.00520961257624027,47.48,0.000252704647506566,-8252.58115973531,1.13110386778141,0,0,5
"58","urban.scrub.opend",16515.278122621,16515.903122621,0.00481116280272649,49.366,0.000243705404541426,-8252.63906131048,1.13112375201298,0,0,5
"59","urban.beach.scrub",16515.277717946,16515.902717946,0.00479077145824894,49.476,0.000241106314469661,-8252.638858973,1.13112417480224,0,0,5
"60","urban.water.scrub",16515.2945044036,16515.9195044036,0.0047719133941126,50.122,0.000243214388423365,-8252.64725220179,1.13112550700135,0,0,5
"61","urban.beach.fixed",16515.2024678187,16515.8274678187,0.00467531779124295,50.523,9.2274471670086e-05,-8252.60123390934,1.13112186461215,0,0,5
"62","urban.agric.opend",16515.2439478944,16515.8689478944,0.0046065806295384,50.725,8.05578105433419e-05,-8252.62197394719,1.13112811087182,0,0,5
"63","agric.fixed.opend",16515.2653020876,16515.8903020876,0.00453453682334231,51.585,8.24489766223692e-05,-8252.6326510438,1.13112452698746,0,0,5
"64","water.fixed.opend",16515.3217607428,16515.9467607428,0.00449354690295405,51.777,7.04689047921582e-05,-8252.66088037142,1.13112631304206,0,0,5
"65","urban.scrub.fixed.opend",16516.538483223,16517.4226937493,0.00236975863928306,70.245,0.000245469777042319,-8252.2692416115,1.1310458824009,0,0,6
"66","urban.agric.fixed.opend",16516.6019195701,16517.4861300964,0.00229715726112548,71.779,0.000122059272312731,-8252.30095978506,1.13104689654082,0,0,6
"67","agric.beach.scrub.fixed",16516.8262352969,16517.7104458232,0.00183770297551735,75.47,0.0001542488725368,-8252.41311764845,1.13108141426358,0,0,6
"68","urban.agric.scrub.opend",16516.7830004408,16517.6672109672,0.00205227310929253,75.479,0.000275967660086411,-8252.39150022042,1.13106841199303,0,0,6
"69","water.agric.scrub.fixed",16516.8444964398,16517.7287069661,0.0019207350558924,76.367,0.000248147171056355,-8252.42224821989,1.1310750413782,0,0,6
"70","agric.beach.scrub.opend",16516.8739884864,16517.7581990127,0.00178271988563285,76.52,0.000154512319945763,-8252.4369942432,1.13108741288491,0,0,6
"71","water.beach.scrub.opend",16516.8669388253,16517.7511493516,0.00179193566419305,76.586,0.000166901170160581,-8252.43346941264,1.13108545932447,0,0,6
"72","urban.water.agric.opend",16516.8966785719,16517.7808890982,0.00176819594932882,76.713,0.000121262645667753,-8252.44833928595,1.13108933864196,0,0,6
"73","water.agric.scrub.opend",16516.873708982,16517.7579195084,0.00179028353646395,76.916,0.000176452831892927,-8252.43685449102,1.13108574335146,0,0,6
"74","urban.agric.scrub.fixed",16516.8768731095,16517.7610836358,0.00203548753934769,76.923,0.00031765971300754,-8252.43843655474,1.13107969702759,0,0,6
"75","water.agric.beach.scrub",16516.8915857751,16517.7757963014,0.00176609269843267,77.129,0.000144310277447825,-8252.44579288756,1.13108962047148,0,0,6
"76","urban.water.fixed.opend",16516.8978027566,16517.7820132829,0.00187465979219975,77.417,9.70229225606362e-05,-8252.4489013783,1.13107885398005,0,0,6
"77","urban.water.scrub.fixed",16516.9030493977,16517.787259924,0.00194198510292516,77.455,0.00027482566264235,-8252.45152469885,1.13108424137586,0,0,6
"78","urban.beach.scrub.fixed",16516.9068540155,16517.7910645418,0.00193714060463914,77.687,0.000269978232573657,-8252.45342700774,1.13108472400365,0,0,6
"79","urban.agric.beach.scrub",16516.9078350763,16517.7920456026,0.0020224891250307,77.779,0.000331322441786966,-8252.45391753816,1.13108154070724,0,0,6
"80","urban.water.agric.scrub",16516.9187354409,16517.8029459673,0.00202024710543245,78.256,0.000333472185146159,-8252.45936772047,1.1310823055229,0,0,6
"81","urban.water.agric.beach",16516.949700196,16517.8339107224,0.00173008738281201,78.637,0.000106077919240936,-8252.47485009802,1.13109288952556,0,0,6
"82","beach.scrub.fixed.opend",16516.9658548431,16517.8500653694,0.00174655413813863,79.271,0.000191035479590222,-8252.48292742153,1.13108684615235,0,0,6
"83","water.beach.scrub.fixed",16516.9709721948,16517.8551827211,0.00176492275969023,79.451,0.000210722024434903,-8252.48548609741,1.13108859030211,0,0,6
"84","urban.agric.beach.fixed",16516.978283099,16517.8624936253,0.0016997676760861,79.544,0.000105054114664192,-8252.48914154949,1.13109718836475,0,0,6
"85","urban.beach.fixed.opend",16517.0001487576,16517.884359284,0.00176298374316446,79.831,8.80677858409233e-05,-8252.50007437882,1.1310905994739,0,0,6
"86","water.agric.beach.fixed",16517.0085587825,16517.8927693088,0.00166426172018214,80.141,0.000108223021260378,-8252.50427939124,1.1311017218095,0,0,6
"87","agric.scrub.fixed.opend",16517.0437874832,16517.9279980095,0.0018459254366411,80.272,0.000276832647405503,-8252.5218937416,1.1310914738796,0,0,6
"88","water.agric.beach.opend",16517.023911932,16517.9081224583,0.00164198674381335,80.715,0.000118080300935157,-8252.51195596601,1.13110334111693,0,0,6
"89","urban.water.agric.fixed",16517.041087281,16517.9252978073,0.00163464991446678,81.517,0.000102061563290752,-8252.52054364051,1.13110413561878,0,0,6
"90","urban.water.beach.fixed",16517.0601763898,16517.9443869161,0.00161660015773662,81.872,0.000104215864017846,-8252.53008819488,1.13110722118665,0,0,6
"91","urban.water.beach.opend",16517.1113846535,16517.9955951799,0.00157684867700375,82.659,0.000109887721993906,-8252.55569232677,1.13111375442027,0,0,6
"92","water.scrub.fixed.opend",16517.1795313793,16518.0637419057,0.00161632809224147,83.565,0.000202638980332755,-8252.58976568967,1.13110717313649,0,0,6
"93","urban.beach.scrub.opend",16517.1828734722,16518.0670839985,0.00156039512560064,83.751,9.09440601273663e-05,-8252.59143673608,1.13110773379276,0,0,6
"94","urban.water.beach.scrub",16517.3080254118,16518.1922359382,0.00153187860432959,85.252,0.000252795588896545,-8252.65401270592,1.13112706842226,0,0,6
"95","urban.agric.beach.opend",16517.2322664487,16518.116476975,0.00149380388696219,85.295,8.37475207262574e-05,-8252.61613322433,1.13112703989399,0,0,6
"96","agric.beach.fixed.opend",16517.2373082216,16518.1215187479,0.00148382130382735,85.794,8.3727150063296e-05,-8252.61865411081,1.13112207256558,0,0,6
"97","water.beach.fixed.opend",16517.305159818,16518.1893703443,0.00145039557069543,86.397,6.72310641524029e-05,-8252.652579909,1.13112778159192,0,0,6
"98","urban.water.scrub.opend",16517.3327075445,16518.2169180708,0.00145978699723359,86.633,7.22367673258927e-05,-8252.66635377223,1.13112646153483,0,0,6
"99","water.agric.fixed.opend",16517.4966940317,16518.380904558,0.00138631413906007,88.59,8.3496426196516e-05,-8252.74834701584,1.13113976256579,0,0,6
"100","urban.agric.scrub.fixed.opend",16517.8487025239,16519.0401918857,0.001233386145849,91.908,0.00026590810789088,-8251.92435126197,1.13097190499797,0,0,7
"101","urban.water.scrub.fixed.opend",16518.4611474842,16519.6526368459,0.000776443996656395,100.995,0.000228982424201715,-8252.2305737421,1.13103551995464,0,0,7
"102","urban.beach.scrub.fixed.opend",16518.5333176636,16519.7248070253,0.000751040921070545,101.814,0.000248928265596103,-8252.26665883182,1.13104528587066,0,0,7
"103","urban.water.agric.fixed.opend",16518.5997167096,16519.7912060713,0.000726047251456416,103,0.000122200705423807,-8252.29985835481,1.13104668918076,0,0,7
"104","urban.agric.beach.fixed.opend",16518.6000069779,16519.7914963396,0.000725786889745303,103.14,0.000122149079671699,-8252.30000348896,1.13104673326347,0,0,7
"105","urban.agric.beach.scrub.fixed",16518.8417643049,16520.0332536666,0.000655312613261886,105.184,0.000324996872515716,-8252.42088215245,1.13107578010014,0,0,7
"106","water.agric.beach.scrub.fixed",16518.7915016443,16519.982991006,0.000617857638450334,105.759,0.000235644175808609,-8252.39575082214,1.13107021227543,0,0,7
"107","urban.water.agric.scrub.fixed",16518.8652708326,16520.0567601943,0.00065167254669397,105.777,0.000327254641734127,-8252.4326354163,1.13107786902521,0,0,7
"108","urban.water.agric.beach.scrub",16518.9242543348,16520.1157436965,0.000634631219780438,106.831,0.000334049485531283,-8252.4621271674,1.13108293689204,0,0,7
"109","water.agric.beach.scrub.opend",16518.8759995575,16520.0674889192,0.000564005966457887,106.984,0.000176620261515504,-8252.43799977874,1.13108599685127,0,0,7
"110","urban.water.beach.scrub.fixed",16518.9216861268,16520.1131754885,0.000601680001768365,107.011,0.00026036627053305,-8252.46084306341,1.13108675759525,0,0,7
"111","urban.water.agric.scrub.opend",16518.9067908066,16520.0982801683,0.000589986895842001,107.337,0.000219324091124893,-8252.4533954033,1.13108124934982,0,0,7
"112","urban.water.beach.fixed.opend",16518.9006171119,16520.0921064736,0.000590167377774196,107.382,9.69018770279917e-05,-8252.45030855596,1.1310790213682,0,0,7
"113","agric.beach.scrub.fixed.opend",16519.0429119612,16520.2344013229,0.000582778706943677,108.088,0.000276948233418864,-8252.5214559806,1.13109138461218,0,0,7
"114","water.agric.scrub.fixed.opend",16519.0630558586,16520.2545452203,0.000572889476183216,108.726,0.000260055424307779,-8252.5315279293,1.13109434674637,0,0,7
"115","urban.water.agric.beach.opend",16519.0145880916,16520.2060774533,0.000521239980241378,108.778,0.000124408242403268,-8252.50729404582,1.13110224912047,0,0,7
"116","urban.agric.beach.scrub.opend",16519.0254792294,16520.2169685911,0.000536832320888088,109.197,0.000178398836914573,-8252.5127396147,1.13109440470363,0,0,7
"117","urban.water.agric.beach.fixed",16519.0805841456,16520.2720735073,0.000505362150349087,109.45,0.000101435709771969,-8252.54029207281,1.13110906209809,0,0,7
"118","water.beach.scrub.fixed.opend",16519.113229199,16520.3047185607,0.000553860231289306,109.558,0.000280879378619881,-8252.55661459949,1.13110066251386,0,0,7
"119","water.agric.beach.fixed.opend",16519.1481465682,16520.3396359299,0.000488062292068906,110.623,9.53490134870519e-05,-8252.57407328412,1.13111402968589,0,0,7
"120","urban.water.agric.scrub.fixed.opend",16519.6827905294,16521.2311776261,0.000454207842530447,112.312,0.000261065047148257,-8251.84139526469,1.13095095567597,0,0,8
"121","urban.water.beach.scrub.opend",16519.6286860474,16520.8201754091,0.000425574732321157,113.257,0.000110754752001382,-8252.81434302369,1.13115782580156,0,0,7
"122","urban.agric.beach.scrub.fixed.opend",16519.8601817039,16521.4085688007,0.000377151746005243,114.526,0.000263353076813996,-8251.93009085197,1.13097288971872,0,0,8
"123","urban.water.beach.scrub.fixed.opend",16520.4666052438,16522.0149923405,0.000237926495105705,119.871,0.00022505648531117,-8252.23330262189,1.13103625645405,0,0,8
"124","urban.water.agric.beach.fixed.opend",16520.6005016781,16522.1488887748,0.000223250336845544,120.076,0.000122115830867319,-8252.30025083904,1.13104679186913,0,0,8
"125","urban.water.agric.beach.scrub.fixed",16520.8436118787,16522.3919989755,0.000200432175879331,121.261,0.000330737090349986,-8252.42180593937,1.13107664455679,0,0,8
"126","water.agric.beach.scrub.fixed.opend",16520.9537354024,16522.5021224992,0.000183112091569259,122.054,0.000260898325285562,-8252.47686770121,1.13108316018973,0,0,8
"127","urban.water.agric.beach.scrub.fixed.opend",16521.0239115235,16522.5722986203,0.000179723373485926,122.444,0.000261050673491348,-8252.51195576175,1.13109032584474,0,0,8
"128","urban.water.agric.beach.scrub.opend",16521.1769367575,16522.7253238542,0.000150636290756214,123.415,0.000156918050041105,-8252.58846837873,1.13111212106577,0,0,8
