"","surface","name","value","category","value.resc","category.focal"
"330","water.fixed","Feature1",484.756424103572,"all_else",-2015.24357589643,"water"
"331","water.fixed","Feature2",2500,"water",0,"water"
"332","water.fixed","Feature3",1,"trees",-2499,"water"
"333","water.opend","Feature1",1,"all_else",-1.14138663695758,"water"
"334","water.opend","Feature2",2.14138663695758,"water",0,"water"
"335","water.opend","Feature3",2500,"opend",2497.85861336304,"water"
"336","urban.water.agric","Feature1",1,"all_else",-1040.2198263864,"water"
"337","urban.water.agric","Feature2",2500,"urban",1458.7801736136,"water"
"338","urban.water.agric","Feature3",1041.2198263864,"water",0,"water"
"339","urban.water.agric","Feature4",102.365816095055,"agric",-938.854010291345,"water"
"340","urban.water.beach","Feature1",663.988106314689,"all_else",655.794673127478,"water"
"341","urban.water.beach","Feature2",1,"urban",-7.19343318721076,"water"
"342","urban.water.beach","Feature3",8.19343318721076,"water",0,"water"
"343","urban.water.beach","Feature4",2500,"beach",2491.80656681279,"water"
"344","urban.water.scrub","Feature1",1,"all_else",-2499,"water"
"345","urban.water.scrub","Feature2",1609.53265820565,"urban",-890.46734179435,"water"
"346","urban.water.scrub","Feature3",2500,"water",0,"water"
"347","urban.water.scrub","Feature4",2205.34821804812,"scrub",-294.65178195188,"water"
"348","urban.water.fixed","Feature1",1,"all_else",-24.5140939070266,"water"
"349","urban.water.fixed","Feature2",2500,"urban",2474.48590609297,"water"
"350","urban.water.fixed","Feature3",25.5140939070266,"water",0,"water"
"351","urban.water.fixed","Feature4",653.759049296725,"trees",628.244955389698,"water"
"352","urban.water.opend","Feature1",1,"all_else",-52.8535597005034,"water"
"353","urban.water.opend","Feature2",13.2894953198024,"urban",-40.564064380701,"water"
"354","urban.water.opend","Feature3",53.8535597005034,"water",0,"water"
"355","urban.water.opend","Feature4",2500,"opend",2446.1464402995,"water"
"356","water.agric.beach","Feature1",1,"all_else",-14.2789936092245,"water"
"357","water.agric.beach","Feature2",15.2789936092245,"water",0,"water"
"358","water.agric.beach","Feature3",7.3840410359071,"agric",-7.8949525733174,"water"
"359","water.agric.beach","Feature4",2500,"beach",2484.72100639078,"water"
"360","water.agric.scrub","Feature1",1,"all_else",-886.636557279342,"water"
"361","water.agric.scrub","Feature2",887.636557279342,"water",0,"water"
"362","water.agric.scrub","Feature3",30.7958346503519,"agric",-856.84072262899,"water"
"363","water.agric.scrub","Feature4",2500,"scrub",1612.36344272066,"water"
"364","water.agric.fixed","Feature1",1,"all_else",-148.854671361154,"water"
"365","water.agric.fixed","Feature2",149.854671361154,"water",0,"water"
"366","water.agric.fixed","Feature3",596.288035800835,"agric",446.433364439681,"water"
"367","water.agric.fixed","Feature4",2500,"trees",2350.14532863885,"water"
"368","water.agric.opend","Feature1",1,"all_else",-518.429023751863,"water"
"369","water.agric.opend","Feature2",519.429023751863,"water",0,"water"
"370","water.agric.opend","Feature3",2028.76476473162,"agric",1509.33574097976,"water"
"371","water.agric.opend","Feature4",2500,"opend",1980.57097624814,"water"
"372","water.beach.scrub","Feature1",721.278981295289,"all_else",544.39873708857,"water"
"373","water.beach.scrub","Feature2",176.880244206719,"water",0,"water"
"374","water.beach.scrub","Feature3",1,"beach",-175.880244206719,"water"
"375","water.beach.scrub","Feature4",2500,"scrub",2323.11975579328,"water"
"376","water.beach.fixed","Feature1",2.61307854298593,"all_else",-10.4706447671875,"water"
"377","water.beach.fixed","Feature2",13.0837233101734,"water",0,"water"
"378","water.beach.fixed","Feature3",2500,"beach",2486.91627668983,"water"
"379","water.beach.fixed","Feature4",1,"trees",-12.0837233101734,"water"
"380","water.beach.opend","Feature1",1,"all_else",-0.00229936795586005,"water"
"381","water.beach.opend","Feature2",1.00229936795586,"water",0,"water"
"382","water.beach.opend","Feature3",2500,"beach",2498.99770063204,"water"
"383","water.beach.opend","Feature4",456.392728386467,"opend",455.390429018511,"water"
"384","water.scrub.fixed","Feature1",1,"all_else",-2360.09251728554,"water"
"385","water.scrub.fixed","Feature2",2361.09251728554,"water",0,"water"
"386","water.scrub.fixed","Feature3",2500,"scrub",138.90748271446,"water"
"387","water.scrub.fixed","Feature4",2154.47400514854,"trees",-206.618512137,"water"
"388","water.scrub.opend","Feature1",1,"all_else",-993.64949711799,"water"
"389","water.scrub.opend","Feature2",994.64949711799,"water",0,"water"
"390","water.scrub.opend","Feature3",2500,"scrub",1505.35050288201,"water"
"391","water.scrub.opend","Feature4",988.516304257367,"opend",-6.13319286062301,"water"
"392","water.fixed.opend","Feature1",3.35191505398916,"all_else",2.35191505398916,"water"
"393","water.fixed.opend","Feature2",1,"water",0,"water"
"394","water.fixed.opend","Feature3",2500,"trees",2499,"water"
"395","water.fixed.opend","Feature4",2432.53759244197,"opend",2431.53759244197,"water"
"396","urban.water.agric.beach","Feature1",74.8221909627973,"all_else",72.886398907473,"water"
"397","urban.water.agric.beach","Feature2",1,"urban",-0.93579205532433,"water"
"398","urban.water.agric.beach","Feature3",1.93579205532433,"water",0,"water"
"399","urban.water.agric.beach","Feature4",134.580865731885,"agric",132.645073676561,"water"
"400","urban.water.agric.beach","Feature5",2500,"beach",2498.06420794468,"water"
"401","urban.water.agric.scrub","Feature1",1,"all_else",-1531.47123833251,"water"
"402","urban.water.agric.scrub","Feature2",2500,"urban",967.52876166749,"water"
"403","urban.water.agric.scrub","Feature3",1532.47123833251,"water",0,"water"
"404","urban.water.agric.scrub","Feature4",13.1469985485492,"agric",-1519.32423978396,"water"
"405","urban.water.agric.scrub","Feature5",1757.48177792734,"scrub",225.01053959483,"water"
"406","urban.water.agric.fixed","Feature1",1.22992486322528,"all_else",0.22992486322528,"water"
"407","urban.water.agric.fixed","Feature2",2500,"urban",2499,"water"
"408","urban.water.agric.fixed","Feature3",1,"water",0,"water"
"409","urban.water.agric.fixed","Feature4",84.1776057073371,"agric",83.1776057073371,"water"
"410","urban.water.agric.fixed","Feature5",238.170972394386,"trees",237.170972394386,"water"
"411","urban.water.agric.opend","Feature1",2.03166768213805,"all_else",-2497.96833231786,"water"
"412","urban.water.agric.opend","Feature2",1104.73839883975,"urban",-1395.26160116025,"water"
"413","urban.water.agric.opend","Feature3",2500,"water",0,"water"
"414","urban.water.agric.opend","Feature4",45.2021726710536,"agric",-2454.79782732895,"water"
"415","urban.water.agric.opend","Feature5",1,"opend",-2499,"water"
"416","urban.water.beach.scrub","Feature1",1,"all_else",-1235.00915036279,"water"
"417","urban.water.beach.scrub","Feature2",2500,"urban",1263.99084963721,"water"
"418","urban.water.beach.scrub","Feature3",1236.00915036279,"water",0,"water"
"419","urban.water.beach.scrub","Feature4",2437.91497533916,"beach",1201.90582497637,"water"
"420","urban.water.beach.scrub","Feature5",172.286889389619,"scrub",-1063.72226097317,"water"
"421","urban.water.beach.fixed","Feature1",1,"all_else",-246.174384913286,"water"
"422","urban.water.beach.fixed","Feature2",2500,"urban",2252.82561508671,"water"
"423","urban.water.beach.fixed","Feature3",247.174384913286,"water",0,"water"
"424","urban.water.beach.fixed","Feature4",2142.57083747557,"beach",1895.39645256228,"water"
"425","urban.water.beach.fixed","Feature5",972.585512024473,"trees",725.411127111187,"water"
"426","urban.water.beach.opend","Feature1",1,"all_else",-85.1432525667292,"water"
"427","urban.water.beach.opend","Feature2",12.504333384014,"urban",-73.6389191827152,"water"
"428","urban.water.beach.opend","Feature3",86.1432525667292,"water",0,"water"
"429","urban.water.beach.opend","Feature4",616.796747558229,"beach",530.6534949915,"water"
"430","urban.water.beach.opend","Feature5",2500,"opend",2413.85674743327,"water"
"431","urban.water.scrub.fixed","Feature1",1,"all_else",-2344.59455180386,"water"
"432","urban.water.scrub.fixed","Feature2",63.613034562492,"urban",-2281.98151724137,"water"
"433","urban.water.scrub.fixed","Feature3",2345.59455180386,"water",0,"water"
"434","urban.water.scrub.fixed","Feature4",1555.61100725746,"scrub",-789.9835445464,"water"
"435","urban.water.scrub.fixed","Feature5",2500,"trees",154.40544819614,"water"
"436","urban.water.scrub.opend","Feature1",0.999999999999545,"all_else",-1079.26985308992,"water"
"437","urban.water.scrub.opend","Feature2",41.6313017155462,"urban",-1038.63855137437,"water"
"438","urban.water.scrub.opend","Feature3",1080.26985308992,"water",0,"water"
"439","urban.water.scrub.opend","Feature4",2500,"scrub",1419.73014691008,"water"
"440","urban.water.scrub.opend","Feature5",985.851503428328,"opend",-94.4183496615919,"water"
"441","urban.water.fixed.opend","Feature1",0.999999999999545,"all_else",-0.0168697084036449,"water"
"442","urban.water.fixed.opend","Feature2",2500,"urban",2498.9831302916,"water"
"443","urban.water.fixed.opend","Feature3",1.01686970840319,"water",0,"water"
"444","urban.water.fixed.opend","Feature4",533.794746872805,"trees",532.777877164402,"water"
"445","urban.water.fixed.opend","Feature5",99.8622107995693,"opend",98.8453410911661,"water"
"446","water.agric.beach.scrub","Feature1",277.326740452663,"all_else",160.217554117449,"water"
"447","water.agric.beach.scrub","Feature2",117.109186335214,"water",0,"water"
"448","water.agric.beach.scrub","Feature3",166.670189082061,"agric",49.561002746847,"water"
"449","water.agric.beach.scrub","Feature4",1,"beach",-116.109186335214,"water"
"450","water.agric.beach.scrub","Feature5",2500,"scrub",2382.89081366479,"water"
"451","water.agric.beach.fixed","Feature1",1.86123071695465,"all_else",-2498.13876928305,"water"
"452","water.agric.beach.fixed","Feature2",2500,"water",0,"water"
"453","water.agric.beach.fixed","Feature3",151.960586676364,"agric",-2348.03941332364,"water"
"454","water.agric.beach.fixed","Feature4",1,"beach",-2499,"water"
"455","water.agric.beach.fixed","Feature5",634.176094378905,"trees",-1865.8239056211,"water"
"456","water.agric.beach.opend","Feature1",1,"all_else",-497.819221605002,"water"
"457","water.agric.beach.opend","Feature2",498.819221605002,"water",0,"water"
"458","water.agric.beach.opend","Feature3",1889.81769646331,"agric",1390.99847485831,"water"
"459","water.agric.beach.opend","Feature4",644.583757077773,"beach",145.764535472771,"water"
"460","water.agric.beach.opend","Feature5",2500,"opend",2001.180778395,"water"
"461","water.agric.scrub.fixed","Feature1",1,"all_else",-171.241208932142,"water"
"462","water.agric.scrub.fixed","Feature2",172.241208932142,"water",0,"water"
"463","water.agric.scrub.fixed","Feature3",2500,"agric",2327.75879106786,"water"
"464","water.agric.scrub.fixed","Feature4",678.320070425339,"scrub",506.078861493197,"water"
"465","water.agric.scrub.fixed","Feature5",2339.65909434904,"trees",2167.4178854169,"water"
"466","water.agric.scrub.opend","Feature1",1,"all_else",-827.841793487216,"water"
"467","water.agric.scrub.opend","Feature2",828.841793487216,"water",0,"water"
"468","water.agric.scrub.opend","Feature3",365.510263753712,"agric",-463.331529733504,"water"
"469","water.agric.scrub.opend","Feature4",2500,"scrub",1671.15820651278,"water"
"470","water.agric.scrub.opend","Feature5",980.881359202888,"opend",152.039565715672,"water"
"471","water.agric.fixed.opend","Feature1",1,"all_else",-2499,"water"
"472","water.agric.fixed.opend","Feature2",2500,"water",0,"water"
"473","water.agric.fixed.opend","Feature3",324.260679550875,"agric",-2175.73932044912,"water"
"474","water.agric.fixed.opend","Feature4",1527.46932488112,"trees",-972.53067511888,"water"
"475","water.agric.fixed.opend","Feature5",168.973504211813,"opend",-2331.02649578819,"water"
"476","water.beach.scrub.fixed","Feature1",1,"all_else",-2131.4884242467,"water"
"477","water.beach.scrub.fixed","Feature2",2132.4884242467,"water",0,"water"
"478","water.beach.scrub.fixed","Feature3",34.8925423768619,"beach",-2097.59588186984,"water"
"479","water.beach.scrub.fixed","Feature4",2261.40038924229,"scrub",128.91196499559,"water"
"480","water.beach.scrub.fixed","Feature5",2500,"trees",367.5115757533,"water"
"481","water.beach.scrub.opend","Feature1",1,"all_else",-2499,"water"
"482","water.beach.scrub.opend","Feature2",2500,"water",0,"water"
"483","water.beach.scrub.opend","Feature3",131.307828646577,"beach",-2368.69217135342,"water"
"484","water.beach.scrub.opend","Feature4",703.484822794328,"scrub",-1796.51517720567,"water"
"485","water.beach.scrub.opend","Feature5",524.613415444482,"opend",-1975.38658455552,"water"
"486","water.beach.fixed.opend","Feature1",4.04775540771016,"all_else",3.04775540771016,"water"
"487","water.beach.fixed.opend","Feature2",1,"water",0,"water"
"488","water.beach.fixed.opend","Feature3",2157.14093151795,"beach",2156.14093151795,"water"
"489","water.beach.fixed.opend","Feature4",2500,"trees",2499,"water"
"490","water.beach.fixed.opend","Feature5",2207.77604938884,"opend",2206.77604938884,"water"
"491","water.scrub.fixed.opend","Feature1",1,"all_else",-563.066472724142,"water"
"492","water.scrub.fixed.opend","Feature2",564.066472724142,"water",0,"water"
"493","water.scrub.fixed.opend","Feature3",2500,"scrub",1935.93352727586,"water"
"494","water.scrub.fixed.opend","Feature4",109.075763948432,"trees",-454.99070877571,"water"
"495","water.scrub.fixed.opend","Feature5",911.19246342673,"opend",347.125990702588,"water"
"496","urban.water.agric.beach.scrub","Feature1",1,"all_else",-584.495292059341,"water"
"497","urban.water.agric.beach.scrub","Feature2",2037.89081756464,"urban",1452.3955255053,"water"
"498","urban.water.agric.beach.scrub","Feature3",585.495292059341,"water",0,"water"
"499","urban.water.agric.beach.scrub","Feature4",2148.34991365125,"agric",1562.85462159191,"water"
"500","urban.water.agric.beach.scrub","Feature5",229.920135235741,"beach",-355.5751568236,"water"
"501","urban.water.agric.beach.scrub","Feature6",2500,"scrub",1914.50470794066,"water"
"502","urban.water.agric.beach.fixed","Feature1",1.19432949275915,"all_else",0.19432949275915,"water"
"503","urban.water.agric.beach.fixed","Feature2",47.2590824541326,"urban",46.2590824541326,"water"
"504","urban.water.agric.beach.fixed","Feature3",1,"water",0,"water"
"505","urban.water.agric.beach.fixed","Feature4",592.917308065239,"agric",591.917308065239,"water"
"506","urban.water.agric.beach.fixed","Feature5",910.825197360332,"beach",909.825197360332,"water"
"507","urban.water.agric.beach.fixed","Feature6",2500,"trees",2499,"water"
"508","urban.water.agric.beach.opend","Feature1",144.801955618004,"all_else",-2355.198044382,"water"
"509","urban.water.agric.beach.opend","Feature2",1,"urban",-2499,"water"
"510","urban.water.agric.beach.opend","Feature3",2500,"water",0,"water"
"511","urban.water.agric.beach.opend","Feature4",55.951782374299,"agric",-2444.0482176257,"water"
"512","urban.water.agric.beach.opend","Feature5",1224.8881211646,"beach",-1275.1118788354,"water"
"513","urban.water.agric.beach.opend","Feature6",156.137831651818,"opend",-2343.86216834818,"water"
"514","urban.water.agric.scrub.fixed","Feature1",1,"all_else",-78.7931933179202,"water"
"515","urban.water.agric.scrub.fixed","Feature2",3.81457706979381,"urban",-75.9786162481264,"water"
"516","urban.water.agric.scrub.fixed","Feature3",79.7931933179202,"water",0,"water"
"517","urban.water.agric.scrub.fixed","Feature4",2500,"agric",2420.20680668208,"water"
"518","urban.water.agric.scrub.fixed","Feature5",630.929253894173,"scrub",551.136060576253,"water"
"519","urban.water.agric.scrub.fixed","Feature6",2161.41817608696,"trees",2081.62498276904,"water"
"520","urban.water.agric.scrub.opend","Feature1",1,"all_else",-515.400610385061,"water"
"521","urban.water.agric.scrub.opend","Feature2",41.5783188917731,"urban",-474.822291493288,"water"
"522","urban.water.agric.scrub.opend","Feature3",516.400610385061,"water",0,"water"
"523","urban.water.agric.scrub.opend","Feature4",191.740629227927,"agric",-324.659981157134,"water"
"524","urban.water.agric.scrub.opend","Feature5",2500,"scrub",1983.59938961494,"water"
"525","urban.water.agric.scrub.opend","Feature6",837.424652382563,"opend",321.024041997502,"water"
"526","urban.water.agric.fixed.opend","Feature1",0.999999999999545,"all_else",-2499,"water"
"527","urban.water.agric.fixed.opend","Feature2",2123.70530051023,"urban",-376.29469948977,"water"
