"","surface","name","value","category","value.resc","category.focal"
"1727","fixed.scrub.beach.urban","Feature4",2336.47282589342,"beach",1277.75773737875,"trees"
"1728","fixed.scrub.beach.urban","Feature5",124.190080135951,"urban",-934.525008378719,"trees"
"1729","fixed.scrub.agric.water","Feature1",1,"all_else",-2386.26269039848,"trees"
"1730","fixed.scrub.agric.water","Feature2",2387.26269039848,"trees",0,"trees"
"1731","fixed.scrub.agric.water","Feature3",695.445792659536,"scrub",-1691.81689773894,"trees"
"1732","fixed.scrub.agric.water","Feature4",2500,"agric",112.73730960152,"trees"
"1733","fixed.scrub.agric.water","Feature5",128.866473546415,"water",-2258.39621685207,"trees"
"1734","fixed.scrub.agric.urban","Feature1",1,"all_else",-963.166458638988,"trees"
"1735","fixed.scrub.agric.urban","Feature2",964.166458638988,"trees",0,"trees"
"1736","fixed.scrub.agric.urban","Feature3",9.51379865141462,"scrub",-954.652659987573,"trees"
"1737","fixed.scrub.agric.urban","Feature4",322.480658909262,"agric",-641.685799729726,"trees"
"1738","fixed.scrub.agric.urban","Feature5",2500,"urban",1535.83354136101,"trees"
"1739","fixed.scrub.water.urban","Feature1",1,"all_else",-2232.81013853414,"trees"
"1740","fixed.scrub.water.urban","Feature2",2233.81013853414,"trees",0,"trees"
"1741","fixed.scrub.water.urban","Feature3",2132.25836531039,"scrub",-101.55177322375,"trees"
"1742","fixed.scrub.water.urban","Feature4",2500,"water",266.18986146586,"trees"
"1743","fixed.scrub.water.urban","Feature5",25.3668411081235,"urban",-2208.44329742602,"trees"
"1744","fixed.beach.agric.water","Feature1",1,"all_else",-1518.35352857136,"trees"
"1745","fixed.beach.agric.water","Feature2",1519.35352857136,"trees",0,"trees"
"1746","fixed.beach.agric.water","Feature3",2500,"beach",980.64647142864,"trees"
"1747","fixed.beach.agric.water","Feature4",363.464932661883,"agric",-1155.88859590948,"trees"
"1748","fixed.beach.agric.water","Feature5",91.9870504308906,"water",-1427.36647814047,"trees"
"1749","fixed.beach.agric.urban","Feature1",1,"all_else",-1341.2673516371,"trees"
"1750","fixed.beach.agric.urban","Feature2",1342.2673516371,"trees",0,"trees"
"1751","fixed.beach.agric.urban","Feature3",11.8833909737737,"beach",-1330.38396066333,"trees"
"1752","fixed.beach.agric.urban","Feature4",469.254068218571,"agric",-873.013283418529,"trees"
"1753","fixed.beach.agric.urban","Feature5",2500,"urban",1157.7326483629,"trees"
"1754","fixed.beach.water.urban","Feature1",1,"all_else",-673.717630745319,"trees"
"1755","fixed.beach.water.urban","Feature2",674.717630745319,"trees",0,"trees"
"1756","fixed.beach.water.urban","Feature3",8.14130334320771,"beach",-666.576327402111,"trees"
"1757","fixed.beach.water.urban","Feature4",1547.15885714838,"water",872.441226403061,"trees"
"1758","fixed.beach.water.urban","Feature5",2500,"urban",1825.28236925468,"trees"
"1759","fixed.agric.water.urban","Feature1",1,"all_else",-221.357412870581,"trees"
"1760","fixed.agric.water.urban","Feature2",222.357412870581,"trees",0,"trees"
"1761","fixed.agric.water.urban","Feature3",75.0696475543368,"agric",-147.287765316244,"trees"
"1762","fixed.agric.water.urban","Feature4",2.12574528016148,"water",-220.23166759042,"trees"
"1763","fixed.agric.water.urban","Feature5",2500,"urban",2277.64258712942,"trees"
"1764","opend.fixed.scrub.beach.agric","Feature1",1,"all_else",-1464.11178631277,"trees"
"1765","opend.fixed.scrub.beach.agric","Feature2",2419.45713845474,"opend",954.34535214197,"trees"
"1766","opend.fixed.scrub.beach.agric","Feature3",1465.11178631277,"trees",0,"trees"
"1767","opend.fixed.scrub.beach.agric","Feature4",2500,"scrub",1034.88821368723,"trees"
"1768","opend.fixed.scrub.beach.agric","Feature5",2319.41654328803,"beach",854.30475697526,"trees"
"1769","opend.fixed.scrub.beach.agric","Feature6",1047.8516892632,"agric",-417.26009704957,"trees"
"1770","opend.fixed.scrub.beach.water","Feature1",1,"all_else",-1571.09182042959,"trees"
"1771","opend.fixed.scrub.beach.water","Feature2",2484.54877770547,"opend",912.45695727588,"trees"
"1772","opend.fixed.scrub.beach.water","Feature3",1572.09182042959,"trees",0,"trees"
"1773","opend.fixed.scrub.beach.water","Feature4",2500,"scrub",927.90817957041,"trees"
"1774","opend.fixed.scrub.beach.water","Feature5",2273.76318740491,"beach",701.67136697532,"trees"
"1775","opend.fixed.scrub.beach.water","Feature6",2490.25900024856,"water",918.16717981897,"trees"
"1776","opend.fixed.scrub.beach.urban","Feature1",1,"all_else",-2272.38006274907,"trees"
"1777","opend.fixed.scrub.beach.urban","Feature2",2500,"opend",226.61993725093,"trees"
"1778","opend.fixed.scrub.beach.urban","Feature3",2273.38006274907,"trees",0,"trees"
"1779","opend.fixed.scrub.beach.urban","Feature4",119.829845759798,"scrub",-2153.55021698927,"trees"
"1780","opend.fixed.scrub.beach.urban","Feature5",1045.5730936558,"beach",-1227.80696909327,"trees"
"1781","opend.fixed.scrub.beach.urban","Feature6",1006.73565025167,"urban",-1266.6444124974,"trees"
"1782","opend.fixed.scrub.agric.water","Feature1",2.2677208655773,"all_else",-2224.03600052188,"trees"
"1783","opend.fixed.scrub.agric.water","Feature2",223.173805764255,"opend",-2003.1299156232,"trees"
"1784","opend.fixed.scrub.agric.water","Feature3",2226.30372138746,"trees",0,"trees"
"1785","opend.fixed.scrub.agric.water","Feature4",788.556372043603,"scrub",-1437.74734934386,"trees"
"1786","opend.fixed.scrub.agric.water","Feature5",2500,"agric",273.69627861254,"trees"
"1787","opend.fixed.scrub.agric.water","Feature6",1,"water",-2225.30372138746,"trees"
"1788","opend.fixed.scrub.agric.urban","Feature1",1,"all_else",-2499,"trees"
"1789","opend.fixed.scrub.agric.urban","Feature2",790.992967615047,"opend",-1709.00703238495,"trees"
"1790","opend.fixed.scrub.agric.urban","Feature3",2500,"trees",0,"trees"
"1791","opend.fixed.scrub.agric.urban","Feature4",398.111952668736,"scrub",-2101.88804733126,"trees"
"1792","opend.fixed.scrub.agric.urban","Feature5",1290.6644937971,"agric",-1209.3355062029,"trees"
"1793","opend.fixed.scrub.agric.urban","Feature6",1439.71500599421,"urban",-1060.28499400579,"trees"
"1794","opend.fixed.scrub.water.urban","Feature1",1,"all_else",-61.486488557749,"trees"
"1795","opend.fixed.scrub.water.urban","Feature2",147.145111978538,"opend",84.658623420789,"trees"
"1796","opend.fixed.scrub.water.urban","Feature3",62.486488557749,"trees",0,"trees"
"1797","opend.fixed.scrub.water.urban","Feature4",2500,"scrub",2437.51351144225,"trees"
"1798","opend.fixed.scrub.water.urban","Feature5",108.391916471124,"water",45.905427913375,"trees"
"1799","opend.fixed.scrub.water.urban","Feature6",1186.56462750736,"urban",1124.07813894961,"trees"
"1800","opend.fixed.beach.agric.water","Feature1",1.47246970097558,"all_else",-1240.2038801548,"trees"
"1801","opend.fixed.beach.agric.water","Feature2",802.356058825814,"opend",-439.320291029966,"trees"
"1802","opend.fixed.beach.agric.water","Feature3",1241.67634985578,"trees",0,"trees"
"1803","opend.fixed.beach.agric.water","Feature4",2500,"beach",1258.32365014422,"trees"
"1804","opend.fixed.beach.agric.water","Feature5",2303.59131389587,"agric",1061.91496404009,"trees"
"1805","opend.fixed.beach.agric.water","Feature6",1,"water",-1240.67634985578,"trees"
"1806","opend.fixed.beach.agric.urban","Feature1",1.97545813210218,"all_else",-998.175417645038,"trees"
"1807","opend.fixed.beach.agric.urban","Feature2",660.039863145852,"opend",-340.111012631288,"trees"
"1808","opend.fixed.beach.agric.urban","Feature3",1000.15087577714,"trees",0,"trees"
"1809","opend.fixed.beach.agric.urban","Feature4",1,"beach",-999.15087577714,"trees"
"1810","opend.fixed.beach.agric.urban","Feature5",2500,"agric",1499.84912422286,"trees"
"1811","opend.fixed.beach.agric.urban","Feature6",30.6705056627584,"urban",-969.480370114382,"trees"
"1812","opend.fixed.beach.water.urban","Feature1",1,"all_else",-950.632973311895,"trees"
"1813","opend.fixed.beach.water.urban","Feature2",2500,"opend",1548.3670266881,"trees"
"1814","opend.fixed.beach.water.urban","Feature3",951.632973311895,"trees",0,"trees"
"1815","opend.fixed.beach.water.urban","Feature4",1812.43463315305,"beach",860.801659841155,"trees"
"1816","opend.fixed.beach.water.urban","Feature5",2241.42210020672,"water",1289.78912689483,"trees"
"1817","opend.fixed.beach.water.urban","Feature6",1189.56090695816,"urban",237.927933646265,"trees"
"1818","opend.fixed.agric.water.urban","Feature1",1,"all_else",-1067.5720503711,"trees"
"1819","opend.fixed.agric.water.urban","Feature2",65.4912375103272,"opend",-1003.08081286077,"trees"
"1820","opend.fixed.agric.water.urban","Feature3",1068.5720503711,"trees",0,"trees"
"1821","opend.fixed.agric.water.urban","Feature4",71.1826782369312,"agric",-997.389372134169,"trees"
"1822","opend.fixed.agric.water.urban","Feature5",1626.54255962868,"water",557.97050925758,"trees"
"1823","opend.fixed.agric.water.urban","Feature6",2500,"urban",1431.4279496289,"trees"
"1824","fixed.scrub.beach.agric.water","Feature1",1,"all_else",-2367.20202142314,"trees"
"1825","fixed.scrub.beach.agric.water","Feature2",2368.20202142314,"trees",0,"trees"
"1826","fixed.scrub.beach.agric.water","Feature3",688.953848004084,"scrub",-1679.24817341906,"trees"
"1827","fixed.scrub.beach.agric.water","Feature4",351.257046685096,"beach",-2016.94497473804,"trees"
"1828","fixed.scrub.beach.agric.water","Feature5",2500,"agric",131.79797857686,"trees"
"1829","fixed.scrub.beach.agric.water","Feature6",127.115489266167,"water",-2241.08653215697,"trees"
"1830","fixed.scrub.beach.agric.urban","Feature1",2.35466320102842,"all_else",-2243.7384190009,"trees"
"1831","fixed.scrub.beach.agric.urban","Feature2",2246.09308220193,"trees",0,"trees"
"1832","fixed.scrub.beach.agric.urban","Feature3",659.567212184231,"scrub",-1586.5258700177,"trees"
"1833","fixed.scrub.beach.agric.urban","Feature4",465.560676293265,"beach",-1780.53240590866,"trees"
"1834","fixed.scrub.beach.agric.urban","Feature5",2500,"agric",253.90691779807,"trees"
"1835","fixed.scrub.beach.agric.urban","Feature6",1,"urban",-2245.09308220193,"trees"
"1836","fixed.scrub.beach.water.urban","Feature1",1,"all_else",-2499,"trees"
"1837","fixed.scrub.beach.water.urban","Feature2",2500,"trees",0,"trees"
"1838","fixed.scrub.beach.water.urban","Feature3",2273.64689052736,"scrub",-226.35310947264,"trees"
"1839","fixed.scrub.beach.water.urban","Feature4",2095.09536666651,"beach",-404.90463333349,"trees"
"1840","fixed.scrub.beach.water.urban","Feature5",2226.54059812234,"water",-273.45940187766,"trees"
"1841","fixed.scrub.beach.water.urban","Feature6",160.55111571964,"urban",-2339.44888428036,"trees"
"1842","fixed.scrub.agric.water.urban","Feature1",1,"all_else",-2257.18887441577,"trees"
"1843","fixed.scrub.agric.water.urban","Feature2",2258.18887441577,"trees",0,"trees"
"1844","fixed.scrub.agric.water.urban","Feature3",656.33732976253,"scrub",-1601.85154465324,"trees"
"1845","fixed.scrub.agric.water.urban","Feature4",2500,"agric",241.81112558423,"trees"
"1846","fixed.scrub.agric.water.urban","Feature5",110.558558726495,"water",-2147.63031568927,"trees"
"1847","fixed.scrub.agric.water.urban","Feature6",2.36452807357591,"urban",-2255.82434634219,"trees"
"1848","fixed.beach.agric.water.urban","Feature1",1,"all_else",-2499,"trees"
"1849","fixed.beach.agric.water.urban","Feature2",2500,"trees",0,"trees"
"1850","fixed.beach.agric.water.urban","Feature3",14.8845346186731,"beach",-2485.11546538133,"trees"
"1851","fixed.beach.agric.water.urban","Feature4",627.581318896647,"agric",-1872.41868110335,"trees"
"1852","fixed.beach.agric.water.urban","Feature5",8.41038360478251,"water",-2491.58961639522,"trees"
"1853","fixed.beach.agric.water.urban","Feature6",63.7474240756328,"urban",-2436.25257592437,"trees"
"1854","opend.fixed.scrub.beach.agric.water","Feature1",1,"all_else",-1236.20628280469,"trees"
"1855","opend.fixed.scrub.beach.agric.water","Feature2",2202.86795504571,"opend",965.66167224102,"trees"
"1856","opend.fixed.scrub.beach.agric.water","Feature3",1237.20628280469,"trees",0,"trees"
"1857","opend.fixed.scrub.beach.agric.water","Feature4",2500,"scrub",1262.79371719531,"trees"
"1858","opend.fixed.scrub.beach.agric.water","Feature5",1920.86094927901,"beach",683.65466647432,"trees"
"1859","opend.fixed.scrub.beach.agric.water","Feature6",448.771164171424,"agric",-788.435118633266,"trees"
"1860","opend.fixed.scrub.beach.agric.water","Feature7",551.970583266019,"water",-685.235699538671,"trees"
"1861","opend.fixed.scrub.beach.agric.urban","Feature1",1,"all_else",-2499,"trees"
"1862","opend.fixed.scrub.beach.agric.urban","Feature2",790.705299256046,"opend",-1709.29470074395,"trees"
"1863","opend.fixed.scrub.beach.agric.urban","Feature3",2500,"trees",0,"trees"
"1864","opend.fixed.scrub.beach.agric.urban","Feature4",402.987255817165,"scrub",-2097.01274418283,"trees"
"1865","opend.fixed.scrub.beach.agric.urban","Feature5",1.1382420779546,"beach",-2498.86175792205,"trees"
"1866","opend.fixed.scrub.beach.agric.urban","Feature6",1321.02981076311,"agric",-1178.97018923689,"trees"
"1867","opend.fixed.scrub.beach.agric.urban","Feature7",1464.75048789459,"urban",-1035.24951210541,"trees"
"1868","opend.fixed.scrub.beach.water.urban","Feature1",1,"all_else",-2499,"trees"
"1869","opend.fixed.scrub.beach.water.urban","Feature2",2099.44455043937,"opend",-400.55544956063,"trees"
"1870","opend.fixed.scrub.beach.water.urban","Feature3",2500,"trees",0,"trees"
"1871","opend.fixed.scrub.beach.water.urban","Feature4",65.2873797342472,"scrub",-2434.71262026575,"trees"
"1872","opend.fixed.scrub.beach.water.urban","Feature5",1600.51866132477,"beach",-899.48133867523,"trees"
"1873","opend.fixed.scrub.beach.water.urban","Feature6",1152.12028237025,"water",-1347.87971762975,"trees"
"1874","opend.fixed.scrub.beach.water.urban","Feature7",740.163537116593,"urban",-1759.83646288341,"trees"
"1875","opend.fixed.scrub.agric.water.urban","Feature1",1,"all_else",-1470.68103077045,"trees"
"1876","opend.fixed.scrub.agric.water.urban","Feature2",2202.23116768344,"opend",730.55013691299,"trees"
"1877","opend.fixed.scrub.agric.water.urban","Feature3",1471.68103077045,"trees",0,"trees"
"1878","opend.fixed.scrub.agric.water.urban","Feature4",2500,"scrub",1028.31896922955,"trees"
"1879","opend.fixed.scrub.agric.water.urban","Feature5",976.273030901797,"agric",-495.407999868653,"trees"
"1880","opend.fixed.scrub.agric.water.urban","Feature6",880.219001501647,"water",-591.462029268803,"trees"
"1881","opend.fixed.scrub.agric.water.urban","Feature7",2215.15406922668,"urban",743.47303845623,"trees"
"1882","opend.fixed.beach.agric.water.urban","Feature1",1,"all_else",-1938.39675388983,"trees"
"1883","opend.fixed.beach.agric.water.urban","Feature2",2500,"opend",560.60324611017,"trees"
"1884","opend.fixed.beach.agric.water.urban","Feature3",1939.39675388983,"trees",0,"trees"
"1885","opend.fixed.beach.agric.water.urban","Feature4",951.209161968561,"beach",-988.187591921269,"trees"
"1886","opend.fixed.beach.agric.water.urban","Feature5",12.7700532676595,"agric",-1926.62670062217,"trees"
"1887","opend.fixed.beach.agric.water.urban","Feature6",2187.29653871245,"water",247.89978482262,"trees"
"1888","opend.fixed.beach.agric.water.urban","Feature7",650.698682692324,"urban",-1288.69807119751,"trees"
"1889","fixed.scrub.beach.agric.water.urban","Feature1",2.14561984861029,"all_else",-2324.08733422836,"trees"
"1890","fixed.scrub.beach.agric.water.urban","Feature2",2326.23295407697,"trees",0,"trees"
"1891","fixed.scrub.beach.agric.water.urban","Feature3",700.319217330207,"scrub",-1625.91373674676,"trees"
"1892","fixed.scrub.beach.agric.water.urban","Feature4",958.626821293806,"beach",-1367.60613278316,"trees"
"1893","fixed.scrub.beach.agric.water.urban","Feature5",2500,"agric",173.76704592303,"trees"
"1894","fixed.scrub.beach.agric.water.urban","Feature6",125.251529074712,"water",-2200.98142500226,"trees"
"1895","fixed.scrub.beach.agric.water.urban","Feature7",1,"urban",-2325.23295407697,"trees"
"1896","opend.fixed.scrub.beach.agric.water.urban","Feature1",1.91888356203935,"opend",-1808.49437392034,"trees"
"1897","opend.fixed.scrub.beach.agric.water.urban","Feature2",1810.41325748238,"trees",0,"trees"
"1898","opend.fixed.scrub.beach.agric.water.urban","Feature3",525.52369534534,"scrub",-1284.88956213704,"trees"
"1899","opend.fixed.scrub.beach.agric.water.urban","Feature4",2500,"beach",689.58674251762,"trees"
"1900","opend.fixed.scrub.beach.agric.water.urban","Feature5",1913.31189969994,"agric",102.89864221756,"trees"
"1901","opend.fixed.scrub.beach.agric.water.urban","Feature6",83.0022783084182,"water",-1727.41097917396,"trees"
"1902","opend.fixed.scrub.beach.agric.water.urban","Feature7",1,"urban",-1809.41325748238,"trees"
"1903","opend.fixed","Feature1",1,"all_else",-2452.7014983484,"opend"
"1904","opend.fixed","Feature2",2453.7014983484,"opend",0,"opend"
"1905","opend.fixed","Feature3",2500,"trees",46.2985016516,"opend"
"1906","opend.scrub","Feature1",1,"all_else",-834.886830778139,"opend"
"1907","opend.scrub","Feature2",835.886830778139,"opend",0,"opend"
"1908","opend.scrub","Feature3",2500,"scrub",1664.11316922186,"opend"
"1909","opend.beach","Feature1",1,"all_else",-1208.71677930125,"opend"
"1910","opend.beach","Feature2",1209.71677930125,"opend",0,"opend"
"1911","opend.beach","Feature3",2500,"beach",1290.28322069875,"opend"
"1912","opend.agric","Feature1",1,"all_else",-2499,"opend"
"1913","opend.agric","Feature2",2500,"opend",0,"opend"
"1914","opend.agric","Feature3",55.5458998038471,"agric",-2444.45410019615,"opend"
"1915","opend.water","Feature1",1,"all_else",-2499,"opend"
"1916","opend.water","Feature2",2500,"opend",0,"opend"
"1917","opend.water","Feature3",1.02512569075316,"water",-2498.97487430925,"opend"
"1918","opend.urban","Feature1",2500,"all_else",616.20006310709,"opend"
"1919","opend.urban","Feature2",1883.79993689291,"opend",0,"opend"
"1920","opend.urban","Feature3",1,"urban",-1882.79993689291,"opend"
"1921","opend.fixed.scrub","Feature1",1,"all_else",-920.425656714359,"opend"
"1922","opend.fixed.scrub","Feature2",921.425656714359,"opend",0,"opend"
"1923","opend.fixed.scrub","Feature3",225.314521920365,"trees",-696.111134793994,"opend"
"1924","opend.fixed.scrub","Feature4",2500,"scrub",1578.57434328564,"opend"
"1925","opend.fixed.beach","Feature1",1,"all_else",-644.864938073464,"opend"
"1926","opend.fixed.beach","Feature2",645.864938073464,"opend",0,"opend"
"1927","opend.fixed.beach","Feature3",718.945029931902,"trees",73.080091858438,"opend"
"1928","opend.fixed.beach","Feature4",2500,"beach",1854.13506192654,"opend"
"1929","opend.fixed.agric","Feature1",1,"all_else",-917.829443644555,"opend"
"1930","opend.fixed.agric","Feature2",918.829443644555,"opend",0,"opend"
"1931","opend.fixed.agric","Feature3",1538.44685762449,"trees",619.617413979935,"opend"
"1932","opend.fixed.agric","Feature4",2500,"agric",1581.17055635545,"opend"
"1933","opend.fixed.water","Feature1",3.97592532817043,"all_else",-1577.86645064481,"opend"
"1934","opend.fixed.water","Feature2",1581.84237597298,"opend",0,"opend"
"1935","opend.fixed.water","Feature3",1,"trees",-1580.84237597298,"opend"
"1936","opend.fixed.water","Feature4",2500,"water",918.15762402702,"opend"
"1937","opend.fixed.urban","Feature1",1,"all_else",-99.583736987969,"opend"
"1938","opend.fixed.urban","Feature2",100.583736987969,"opend",0,"opend"
"1939","opend.fixed.urban","Feature3",533.738811649206,"trees",433.155074661237,"opend"
"1940","opend.fixed.urban","Feature4",2500,"urban",2399.41626301203,"opend"
"1941","opend.scrub.beach","Feature1",1,"all_else",-1862.97089639281,"opend"
"1942","opend.scrub.beach","Feature2",1863.97089639281,"opend",0,"opend"
"1943","opend.scrub.beach","Feature3",2500,"scrub",636.02910360719,"opend"
"1944","opend.scrub.beach","Feature4",423.221132042518,"beach",-1440.74976435029,"opend"
"1945","opend.scrub.agric","Feature1",1,"all_else",-967.789410767419,"opend"
"1946","opend.scrub.agric","Feature2",968.789410767419,"opend",0,"opend"
"1947","opend.scrub.agric","Feature3",2500,"scrub",1531.21058923258,"opend"
"1948","opend.scrub.agric","Feature4",260.092549334885,"agric",-708.696861432534,"opend"
"1949","opend.scrub.water","Feature1",1,"all_else",-983.943840633071,"opend"
"1950","opend.scrub.water","Feature2",984.943840633071,"opend",0,"opend"
"1951","opend.scrub.water","Feature3",2500,"scrub",1515.05615936693,"opend"
"1952","opend.scrub.water","Feature4",936.265986879299,"water",-48.677853753772,"opend"
"1953","opend.scrub.urban","Feature1",1,"all_else",-1826.16712626915,"opend"
"1954","opend.scrub.urban","Feature2",1827.16712626915,"opend",0,"opend"
"1955","opend.scrub.urban","Feature3",203.495091573499,"scrub",-1623.67203469565,"opend"
"1956","opend.scrub.urban","Feature4",2500,"urban",672.83287373085,"opend"
"1957","opend.beach.agric","Feature1",1,"all_else",-598.192836522989,"opend"
"1958","opend.beach.agric","Feature2",599.192836522989,"opend",0,"opend"
"1959","opend.beach.agric","Feature3",2500,"beach",1900.80716347701,"opend"
"1960","opend.beach.agric","Feature4",13.2051898929449,"agric",-585.987646630044,"opend"
"1961","opend.beach.water","Feature1",1,"all_else",-537.771646628596,"opend"
"1962","opend.beach.water","Feature2",538.771646628596,"opend",0,"opend"
"1963","opend.beach.water","Feature3",2500,"beach",1961.2283533714,"opend"
"1964","opend.beach.water","Feature4",1.39650054581216,"water",-537.375146082784,"opend"
"1965","opend.beach.urban","Feature1",1.03882388389411,"all_else",-1750.75824074224,"opend"
"1966","opend.beach.urban","Feature2",1751.79706462613,"opend",0,"opend"
"1967","opend.beach.urban","Feature3",2500,"beach",748.20293537387,"opend"
"1968","opend.beach.urban","Feature4",1,"urban",-1750.79706462613,"opend"
"1969","opend.agric.water","Feature1",1,"all_else",-2499,"opend"
"1970","opend.agric.water","Feature2",2500,"opend",0,"opend"
"1971","opend.agric.water","Feature3",2024.40007731323,"agric",-475.59992268677,"opend"
"1972","opend.agric.water","Feature4",517.600328606073,"water",-1982.39967139393,"opend"
"1973","opend.agric.urban","Feature1",1,"all_else",-2499,"opend"
"1974","opend.agric.urban","Feature2",2500,"opend",0,"opend"
"1975","opend.agric.urban","Feature3",76.2942938707802,"agric",-2423.70570612922,"opend"
"1976","opend.agric.urban","Feature4",12.8639990779934,"urban",-2487.13600092201,"opend"
"1977","opend.water.urban","Feature1",2500,"all_else",103.95311064938,"opend"
"1978","opend.water.urban","Feature2",2396.04688935062,"opend",0,"opend"
"1979","opend.water.urban","Feature3",1,"water",-2395.04688935062,"opend"
"1980","opend.water.urban","Feature4",1.5376156565153,"urban",-2394.5092736941,"opend"
"1981","opend.fixed.scrub.beach","Feature1",1,"all_else",-1708.24286447646,"opend"
"1982","opend.fixed.scrub.beach","Feature2",1709.24286447646,"opend",0,"opend"
"1983","opend.fixed.scrub.beach","Feature3",951.992780873737,"trees",-757.250083602723,"opend"
"1984","opend.fixed.scrub.beach","Feature4",1428.90082126945,"scrub",-280.34204320701,"opend"
"1985","opend.fixed.scrub.beach","Feature5",2500,"beach",790.75713552354,"opend"
"1986","opend.fixed.scrub.agric","Feature1",1,"all_else",-295.815117766172,"opend"
"1987","opend.fixed.scrub.agric","Feature2",296.815117766172,"opend",0,"opend"
"1988","opend.fixed.scrub.agric","Feature3",2298.87728850965,"trees",2002.06217074348,"opend"
"1989","opend.fixed.scrub.agric","Feature4",969.636240996658,"scrub",672.821123230486,"opend"
"1990","opend.fixed.scrub.agric","Feature5",2500,"agric",2203.18488223383,"opend"
"1991","opend.fixed.scrub.water","Feature1",1,"all_else",-909.853489390595,"opend"
"1992","opend.fixed.scrub.water","Feature2",910.853489390595,"opend",0,"opend"
"1993","opend.fixed.scrub.water","Feature3",109.348019268778,"trees",-801.505470121817,"opend"
"1994","opend.fixed.scrub.water","Feature4",2500,"scrub",1589.14651060941,"opend"
"1995","opend.fixed.scrub.water","Feature5",562.213643141407,"water",-348.639846249188,"opend"
"1996","opend.fixed.scrub.urban","Feature1",1,"all_else",-149.430539779767,"opend"
"1997","opend.fixed.scrub.urban","Feature2",150.430539779767,"opend",0,"opend"
"1998","opend.fixed.scrub.urban","Feature3",63.1278354220035,"trees",-87.3027043577635,"opend"
"1999","opend.fixed.scrub.urban","Feature4",2500,"scrub",2349.56946022023,"opend"
"2000","opend.fixed.scrub.urban","Feature5",1260.23618615483,"urban",1109.80564637506,"opend"
"2001","opend.fixed.beach.agric","Feature1",1,"all_else",-739.709202134396,"opend"
"2002","opend.fixed.beach.agric","Feature2",740.709202134396,"opend",0,"opend"
"2003","opend.fixed.beach.agric","Feature3",1119.20578470468,"trees",378.496582570284,"opend"
"2004","opend.fixed.beach.agric","Feature4",2500,"beach",1759.2907978656,"opend"
"2005","opend.fixed.beach.agric","Feature5",1918.18033091191,"agric",1177.47112877751,"opend"
"2006","opend.fixed.beach.water","Feature1",1,"all_else",-1126.53327044901,"opend"
"2007","opend.fixed.beach.water","Feature2",1127.53327044901,"opend",0,"opend"
"2008","opend.fixed.beach.water","Feature3",1253.36859535631,"trees",125.8353249073,"opend"
"2009","opend.fixed.beach.water","Feature4",2500,"beach",1372.46672955099,"opend"
"2010","opend.fixed.beach.water","Feature5",104.763418029194,"water",-1022.76985241982,"opend"
"2011","opend.fixed.beach.urban","Feature1",1,"all_else",-2217.80253215876,"opend"
"2012","opend.fixed.beach.urban","Feature2",2218.80253215876,"opend",0,"opend"
"2013","opend.fixed.beach.urban","Feature3",2500,"trees",281.19746784124,"opend"
"2014","opend.fixed.beach.urban","Feature4",2112.90776753465,"beach",-105.89476462411,"opend"
"2015","opend.fixed.beach.urban","Feature5",810.889611620351,"urban",-1407.91292053841,"opend"
"2016","opend.fixed.agric.water","Feature1",1,"all_else",-284.427693132397,"opend"
"2017","opend.fixed.agric.water","Feature2",285.427693132397,"opend",0,"opend"
"2018","opend.fixed.agric.water","Feature3",2500,"trees",2214.5723068676,"opend"
"2019","opend.fixed.agric.water","Feature4",528.612352273884,"agric",243.184659141487,"opend"
"2020","opend.fixed.agric.water","Feature5",2333.06347834698,"water",2047.63578521458,"opend"
"2021","opend.fixed.agric.urban","Feature1",1,"all_else",-120.451566575808,"opend"
"2022","opend.fixed.agric.urban","Feature2",121.451566575808,"opend",0,"opend"
"2023","opend.fixed.agric.urban","Feature3",1098.45884200245,"trees",977.007275426642,"opend"
"2024","opend.fixed.agric.urban","Feature4",51.4251005986998,"agric",-70.0264659771082,"opend"
"2025","opend.fixed.agric.urban","Feature5",2500,"urban",2378.54843342419,"opend"
"2026","opend.fixed.water.urban","Feature1",1,"all_else",-95.7540078623492,"opend"
"2027","opend.fixed.water.urban","Feature2",96.7540078623492,"opend",0,"opend"
"2028","opend.fixed.water.urban","Feature3",544.519120578989,"trees",447.76511271664,"opend"
"2029","opend.fixed.water.urban","Feature4",7.53751157762781,"water",-89.2164962847214,"opend"
"2030","opend.fixed.water.urban","Feature5",2500,"urban",2403.24599213765,"opend"
"2031","opend.scrub.beach.agric","Feature1",1,"all_else",-1196.61281905588,"opend"
"2032","opend.scrub.beach.agric","Feature2",1197.61281905588,"opend",0,"opend"
"2033","opend.scrub.beach.agric","Feature3",1932.42717188332,"scrub",734.81435282744,"opend"
"2034","opend.scrub.beach.agric","Feature4",2500,"beach",1302.38718094412,"opend"
"2035","opend.scrub.beach.agric","Feature5",368.389672285522,"agric",-829.223146770358,"opend"
"2036","opend.scrub.beach.water","Feature1",1,"all_else",-412.920202363456,"opend"
"2037","opend.scrub.beach.water","Feature2",413.920202363456,"opend",0,"opend"
"2038","opend.scrub.beach.water","Feature3",558.165435636571,"scrub",144.245233273115,"opend"
"2039","opend.scrub.beach.water","Feature4",2500,"beach",2086.07979763654,"opend"
"2040","opend.scrub.beach.water","Feature5",316.426967821968,"water",-97.493234541488,"opend"
"2041","opend.scrub.beach.urban","Feature1",41.2686313540385,"all_else",-141.903880596267,"opend"
